P-value,Test,Generator,n
0.40363028648858323,KS,Ziff,1000
0.7146171412885696,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.3791895697151142,KS,Marsagli,1000
0.505243810235631,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.431702719560752,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9922146227961945,KS,RC,1000
0.009253859187778879,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.019741367271318366,KS,Ziff,1000
0.9889372855261083,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.04486754367997747,KS,Marsagli,1000
0.44594801889683044,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5263461082368488,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9766455707311041,KS,RC,1000
0.16458047745773519,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.48646438336867714,KS,Ziff,1000
0.2437134248298427,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.958636708853404,KS,Marsagli,1000
0.13018816274366019,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.784665592065229,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.8591019392700587,KS,RC,1000
0.00015056444727279406,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.012305568893318464,KS,Ziff,1000
0.991667559765919,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.19208925342266836,KS,Marsagli,1000
0.7679054132258435,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.553713834773333,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
0.999967054679983,KS,GLCG,1000
3.02210246161394e-07,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9954601656989487,KS,RC,1000
0.0017753496837282778,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.8804104305178992,KS,Ziff,1000
0.07418310624837532,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.9338608349623922,KS,Marsagli,1000
0.10327501527573912,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9233822267205973,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9613458630567627,KS,RC,1000
0.08010324359488097,Chi,RC,1000
0.02025858031659371,Furier,RC,1000
0.09110661924517749,KS,Ziff,1000
0.9231217933646718,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.6015402838965016,KS,Marsagli,1000
0.14135937759726547,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9233822267205973,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9677043643983713,KS,RC,1000
0.015597043429843138,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.2535887330925537,KS,Ziff,1000
0.3535555650724238,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.06937741483722693,KS,Marsagli,1000
0.8689628500163704,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.896498278876427,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9971038099737248,KS,RC,1000
0.02021030117522482,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.183197315910256,KS,Ziff,1000
0.5673527811566599,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.8594220881787162,KS,Marsagli,1000
0.0716221977992616,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9446773602601903,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.997830855159597,KS,RC,1000
0.04303165320790325,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.2344399160126336,KS,Ziff,1000
0.44185474357826515,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.30346502888330595,KS,Marsagli,1000
0.6476226840973438,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.019750794691972606,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9404725417750696,KS,RC,1000
0.3124540120556194,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.24357306448982474,KS,Ziff,1000
0.2228380527918885,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4566427517651457,KS,Marsagli,1000
0.6953694078686503,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9906058816326961,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9917944788545888,KS,RC,1000
0.00028335911854437956,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.09328702022042767,KS,Ziff,1000
0.6838051129445051,Chi,Ziff,1000
0.02025858031659371,Furier,Ziff,1000
0.38043599391752636,KS,Marsagli,1000
0.37833081860549245,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.19260914841113452,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9797508111187238,KS,RC,1000
0.004432515764579037,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.5837546831675549,KS,Ziff,1000
0.12301078622916506,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.2179896342688631,KS,Marsagli,1000
0.7379048335437621,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5291812099291753,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9937065710284811,KS,RC,1000
0.21115772072407912,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.7564415289826124,KS,Ziff,1000
0.10279784407061476,Chi,Ziff,1000
0.04222117524716241,Furier,Ziff,1000
0.27385698923828783,KS,Marsagli,1000
0.38176259339279095,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9935112073588696,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.999759298111726,KS,RC,1000
0.0003013854509832381,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.2030139419031024,KS,Ziff,1000
0.6321465835990585,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.5759418890194024,KS,Marsagli,1000
0.02364119321212288,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9568347228202432,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9922146227961945,KS,RC,1000
0.2337879031734862,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.2701879439737773,KS,Ziff,1000
0.8436154605115144,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.8175950388493429,KS,Marsagli,1000
0.33278034058293016,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6203919850184816,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9429238652641052,KS,RC,1000
0.16542155569667538,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.3329570238213534,KS,Ziff,1000
0.8918850447367745,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.44008154564242874,KS,Marsagli,1000
0.737904833543763,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8569238369636348,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9937065710284811,KS,RC,1000
0.005735797639070728,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.39453656861474884,KS,Ziff,1000
0.015935766025222176,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.6334191959893174,KS,Marsagli,1000
0.6410580998894801,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.953040834507733,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.044423940244600946,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.7199646055398785,KS,Ziff,1000
0.3469173656819031,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.6063415797412488,KS,Marsagli,1000
0.010688626548592484,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.953040834507733,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.009008945293330538,Furier,GLCG,1000
0.966207534840433,KS,RC,1000
0.1673282198749254,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.39205201929831746,KS,Ziff,1000
0.6253476221117074,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.0027001315900556655,KS,Marsagli,1000
0.9882585638983827,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6671897889631204,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9908917843897111,KS,RC,1000
0.011656540226709255,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.2964391977793921,KS,Ziff,1000
0.8251643038238583,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.18873837295305806,KS,Marsagli,1000
0.22187769042103078,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.46668505960830864,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.8784344925174765,KS,RC,1000
0.05081977704609697,Chi,RC,1000
0.02025858031659371,Furier,RC,1000
0.5449896529021064,KS,Ziff,1000
0.6680554022046836,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.16692284072277952,KS,Marsagli,1000
0.4750962020153007,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9535468057989992,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9979542386561073,KS,RC,1000
0.001141454164010458,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.7821244254823917,KS,Ziff,1000
0.059902666427542495,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.9312578712730868,KS,Marsagli,1000
0.45250427751261424,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9432360997649141,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.07279763253984017,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9926151016688914,KS,RC,1000
0.17593327219342525,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.5723631179197819,KS,Ziff,1000
0.06274486566238635,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4670544454742799,KS,Marsagli,1000
0.0936761612900201,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.4525018033280106,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9755203133795687,KS,RC,1000
0.05029808143187553,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.6706747915329427,KS,Ziff,1000
0.5818058932349829,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.5016973414592913,KS,Marsagli,1000
0.22201466238840672,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6350599732449356,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9917944788545888,KS,RC,1000
0.009630403736677229,Chi,RC,1000
1.0,Furier,RC,1000
0.4412988813949693,KS,Ziff,1000
0.9670497352026266,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.16444094605951898,KS,Marsagli,1000
0.9316219438100326,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.989579239889124,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9841157934242271,KS,RC,1000
0.07818720433373882,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.16799074285620286,KS,Ziff,1000
0.7660730519248152,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4915641837604344,KS,Marsagli,1000
0.27636134666260426,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.2294200647868181,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9518810930067254,KS,RC,1000
0.08233926985751339,Chi,RC,1000
1.0,Furier,RC,1000
0.7830261697429678,KS,Ziff,1000
0.20291355016651458,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.22070936070044955,KS,Marsagli,1000
0.8756228451074809,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8132826190249867,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9986517255722864,KS,RC,1000
0.0014229236817512314,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.8926206469862848,KS,Ziff,1000
0.18551798076692394,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.010171818308443381,KS,Marsagli,1000
0.9452373869781334,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.02411599047795887,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9816110601138474,KS,RC,1000
0.02726587479975362,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.5461022075831653,KS,Ziff,1000
0.5789569965451806,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.6758246401604882,KS,Marsagli,1000
0.219424845864008,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9568347228202432,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
0.9999999999999862,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9949329293608129,KS,RC,1000
0.0033961695264338454,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.8249542704751779,KS,Ziff,1000
0.5281673343916139,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.8287324644081862,KS,Marsagli,1000
0.11559220876178489,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.0043267174120737995,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
0.9999999999905771,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9965656336592599,KS,RC,1000
0.02021030117522482,Chi,RC,1000
0.02025858031659371,Furier,RC,1000
0.20720625818711857,KS,Ziff,1000
0.7250305646152646,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.9952442000161766,KS,Marsagli,1000
0.002423836798366885,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9762804492567356,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9888111868262325,KS,RC,1000
6.413974822705448e-05,Chi,RC,1000
1.0,Furier,RC,1000
0.27835237048432593,KS,Ziff,1000
0.09103026808581816,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.6245274300495678,KS,Marsagli,1000
0.8675651411197733,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9271555221251077,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9994355094805242,KS,RC,1000
0.02304618523214763,Chi,RC,1000
1.0,Furier,RC,1000
0.6797255858367679,KS,Ziff,1000
0.3345216342081385,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.25842608370424947,KS,Marsagli,1000
0.35517993969987016,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9568347228202432,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9824826554905461,KS,RC,1000
0.6215180582988313,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.39246623381774814,KS,Ziff,1000
0.3374401466667498,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.24796918564366255,KS,Marsagli,1000
0.6828939583107756,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7191864624024863,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9993169144791665,KS,RC,1000
0.002013841664450511,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.10055371004312608,KS,Ziff,1000
0.5921204441530847,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.007872423580205123,KS,Marsagli,1000
0.4713200789211782,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9779847690261629,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9954601656989487,KS,RC,1000
0.07004062636546693,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.6424968897571657,KS,Ziff,1000
0.08768945019649588,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.3721209319092448,KS,Marsagli,1000
0.3709072142658645,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9668190755622306,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
0.9999999977086124,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9979542386561073,KS,RC,1000
0.0028264461945577413,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.1962106501059815,KS,Ziff,1000
0.7864748588834436,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.9515555025034627,KS,Marsagli,1000
0.06114115320054636,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8339949457668931,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9630302978004646,KS,RC,1000
0.0032295782790224825,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.01829505943107157,KS,Ziff,1000
0.9904505256117987,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.7259019573410801,KS,Marsagli,1000
0.1974124894751933,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9648737658098331,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9848800204065601,KS,RC,1000
0.14941580608037597,Chi,RC,1000
1.0,Furier,RC,1000
0.6752216341935245,KS,Ziff,1000
0.3487178460712297,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.48094836150876075,KS,Marsagli,1000
0.3178094306308036,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9234622940603688,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9908917843897111,KS,RC,1000
0.02991876734301646,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.11406625686539762,KS,Ziff,1000
0.797065161375158,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.5438756671226808,KS,Marsagli,1000
0.6728911204903051,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6492118459043843,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9991752622834523,KS,RC,1000
0.016375103294585913,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.01921611252092592,KS,Ziff,1000
0.8380896067793386,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5345374180158411,KS,Marsagli,1000
0.7130869264707245,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5378779394067615,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.9992724481213695,KS,RC,1000
0.043061470547045455,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.35087702737905224,KS,Ziff,1000
0.6926268696319886,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.4118723583475069,KS,Marsagli,1000
0.9269396528417454,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.16157227448640965,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9297445125310498,KS,RC,1000
0.022673664712647867,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.7202364735412761,KS,Ziff,1000
0.08804181089807384,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.24397198659944597,KS,Marsagli,1000
0.5179604355822482,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9271555221251077,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.8430295351894979,KS,RC,1000
0.6103816967266702,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.2403870568607147,KS,Ziff,1000
0.8667248803633709,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.585518616145247,KS,Marsagli,1000
0.5192964645628046,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5776415148012841,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9755203133795689,KS,RC,1000
0.18540117602474404,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.0343373782147931,KS,Ziff,1000
0.6744042500599727,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.7218637020764453,KS,Marsagli,1000
0.28884005474909036,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9935112073588696,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9595947937204202,KS,RC,1000
0.0508197770460973,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.7362026879222794,KS,Ziff,1000
0.3037534565317048,Chi,Ziff,1000
0.04222117524716241,Furier,Ziff,1000
0.49936694460771325,KS,Marsagli,1000
0.5044556492384651,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7493671745258959,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
